progress,lat,lon,path_id,origin,dest,geo_cluster,alt_cluster
0.6326530612244897,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.6530612244897959,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.673469387755102,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.6938775510204082,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.7142857142857142,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.7346938775510203,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.7551020408163265,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.7755102040816326,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.7959183673469387,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.8163265306122448,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.836734693877551,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.8571428571428571,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.8775510204081632,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.8979591836734693,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.9183673469387754,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.9387755102040816,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.9591836734693877,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.9795918367346939,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
1.0,32.51306,34.0871,EGGW_LLBG_-1_-1,EGGW,LLBG,-1,-1
0.0,51.78474,-0.02554,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.02040816326530612,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.04081632653061224,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.061224489795918366,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.08163265306122448,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.1020408163265306,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.12244897959183673,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.14285714285714285,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.16326530612244897,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.18367346938775508,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.2040816326530612,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.22448979591836732,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.24489795918367346,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.26530612244897955,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.2857142857142857,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.3061224489795918,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.32653061224489793,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.3469387755102041,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.36734693877551017,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.3877551020408163,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.4081632653061224,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
